,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
4391,I was flabbergasted by the popularity of the post.,Olin viranhaltijan suosio.,Päivityksen suosio löi minut ällikällä.,-1.36410095056982,1.0,1,0.3055289089679718,0.4328712224960327,0.36789873242378235,0.2564102564102564,7.553355271610027e-155,0.24999999531250006,0.3333333333333333,0.2,0.0,0.0,0.0,0.24999999531250006,0.3333333333333333,0.2
5633,Do the smiles convince?,Tekevätkö hymyt?,Ovatko hymyt vakuuttavia?,-0.196354295797765,55.0,1,0.3906363844871521,0.3697546422481537,0.3809024393558502,0.32,8.438149291890396e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,Authorities also released a police report on a shooting that targeted an unoccupied pickup truck just a half-hour before the triple killing and is believed to have been the work of the serial killer.,"Lisäksi viranomaiset julkistivat poliisiraportin, jossa kerrotaan, että erilaisten energiamuotojen kohteena on vain puoli tuntia ennen kolminkertaista tappamista ja uskotaan olevan samaa tappavaa tekemää työtä.","Viranomaiset julkaisivat myös poliisitiedotteen ampumisesta, joka tapahtui vain puoli tuntia ennen kolmoissurmaa ja jonka kohteena oli tyhjillään oleva avopakettiauto. Tämän uskotaan olleen myös sarjamurhaajan työtä.",-0.0580735060509005,50.0,1,0.3787762522697449,0.41249558329582214,0.3962383568286896,0.10185185185185185,4.7605450632896656e-155,0.32653060724698046,0.3333333333333333,0.32,0.12765956947034876,0.13043478260869565,0.125,0.29166666166666677,0.2916666666666667,0.2916666666666667
4794,"The company is going after ad blockers on desktop however, because mobile ad blockers are not effective in Facebook's mobile apps for the social network and Instagram, a spokesperson said.","Yhtiö aikoo kuitenkin tilata jälkeenpäin pöytäkirjoja, koska mobiililaitteet eivät ole tehokkaita Facebookin mobiilisovelluksissa sosiaaliselle verkostolle ja Instagram-tiedottajalle, tiedottaja sanoo.","Yritys on kuitenkin tietokoneella käytettävien sivujen mainosten estäjien perässä, sillä mobiilit mainosten estäjät eivät toimi Facebookin mobiilisovelluksissa sosiaaliselle verkostolle tai Instagramille, edustaja sanoi.",-1.49913969409071,6.0,1,0.5214583277702332,0.5350884795188904,0.5288333892822266,0.12272727272727273,5.2256793459927794e-155,0.2857142807596373,0.3157894736842105,0.2608695652173913,0.14999999505000017,0.16666666666666666,0.13636363636363635,0.2926829218560381,0.3157894736842105,0.2727272727272727
2511,"Fellow commentator, Scott Russel, had to make an apology on MacDonald's behalf","Hyvät kommentaattori Scott Russel, piti tehdä anteeksipyyntö on MacDonald 'sin puolesta",Selostajakollega Scott Russelin täytyi pyytää anteeksi MacDonaldin puolesta.,-0.3296499278571,38.0,1,0.41981425881385803,0.4084922969341278,0.4148585796356201,0.2631578947368421,7.652096132686291e-155,0.21052631091412755,0.18181818181818182,0.25,0.0,0.0,0.0,0.21052631091412755,0.18181818181818182,0.25
4498,"The price of food in Finland has dropped nearly 5 per cent in three years, when the average price drop in EU countries was 0.9 per cent.","Ruoan hinta Suomessa on laskenut lähes viisi prosenttia kolmessa vuodessa, kun keskimääräinen hintalasku EU-maissa oli 0,9 prosenttia.","Ruuan hinta on laskenut Suomessa lähes viisi prosenttia kolmessa vuodessa, kun keskimäärin EU-maissa sen hinta laski 0,9 prosenttia.",1.29262105369591,98.0,2,0.8028215765953064,0.7615110874176025,0.7822521328926086,0.20454545454545456,6.7463230265500024e-155,0.7428571378612244,0.7647058823529411,0.7222222222222222,0.42424241924701567,0.4375,0.4117647058823529,0.687499995,0.6875,0.6875
2321,A Banff man has appealed for help in identifying fish that have appeared in his garden in Banff.,Banff on mies on pyytänyt apua kalan tunnistamisessa että puutarhassaan Banff.,"Banffissa asuva mies on pyytänyt apua tunnistaakseen kalat, jotka ovat ilmaantuneet hänen puutarhaansa.",-0.841301700584306,24.0,1,0.3902503252029419,0.4980930984020233,0.4434220492839813,0.1941747572815534,6.573075204264673e-155,0.3333333283680556,0.36363636363636365,0.3076923076923077,0.27272726776859507,0.3,0.25,0.36363635880165296,0.4444444444444444,0.3076923076923077
884,"It's safe to say that last year's record number of Iranian tourists visiting Russia will be broken,"" he said.","Se on turvallista sanoa, että viime vuonna ennätysmäärä Iranin matkailijoiden Venäjän rikki"", hän sanoi.","”Lienee turvallista sanoa, että viime vuoden iranilaisturistien ennätysmäärä Venäjällä tulee rikkoontumaan”, hän sanoi.",-0.475836148636302,34.0,1,0.4878237247467041,0.5590972304344177,0.5234459042549133,0.18487394957983194,6.413721168939819e-155,0.5185185135253774,0.5,0.5384615384615384,0.3199999950080001,0.3076923076923077,0.3333333333333333,0.5185185135253774,0.5,0.5384615384615384
5135,"The model was designed to determine whether or not Venus, with its hot, water-less surface and CO2-chocked atmosphere, might have once hosted Earth-like conditions.","Mallin tarkoituksena oli selvittää, onko Venus, sen kuuma, vesi-pienempi pinta- ja CO2-chocked ilmapiiri, ehkä kerran isännöi maapallon kaltaisissa oloissa.","Malli suunniteltiin selvittämään olisiko Venuksella kuumine, vedettömine pintoineen ja hiilidioksidin täyttämine ilmakehineen voinut joskus olla maankaltaiset olosuhteet.",-0.404118298052697,49.0,1,0.2444782257080078,0.2480071634054184,0.24717019498348236,0.13529411764705881,5.486705791148855e-155,0.0555555505709881,0.05263157894736842,0.058823529411764705,0.0,0.0,0.0,0.0555555505709881,0.05263157894736842,0.058823529411764705
6542,"Daniel Fernandes, one of several holidaymakers who posted videos of the dramatic fly-by onto social media, said: 'It passed really low twice and there was a point when it looked like it was going to crash.'","Daniel Fernandes, yksi monista lomailijoista, jotka lähettivät dramaattisen fly-byin videot sosiaaliseen mediaan, totesivat: 'Se ohitti todella matalan kahdesti ja oli kohta kun se näyttää siltä kuin se tulla rysähtämään '","Eräs lukuisista lomailijoista, jotka julkaisivat videoita dramaattisesta ohilennosta sosiaalisessa mediassa, oli Daniel Fernandes, joka sanoi: ”Se meni ohi kahdesti todella matalalla, ja yhdessä kohtaa näytti siltä, että se olisi syöksymässä maahan.”",0.374996710403298,71.5,2,0.4814823567867279,0.5105667114257812,0.49654504656791687,0.096,4.621764710764762e-155,0.29032257565036423,0.3,0.28125,0.0666666616722226,0.06896551724137931,0.06451612903225806,0.16393442124160187,0.1724137931034483,0.15625
5063,"Over the last two months we have been talking with the Junior Doctors Committee and have, along with the Department of Health and others, responded positively to their concerns regarding the Guardian Role and Whistleblowing.","Kahden viime kuukauden aikana olemme keskustelleet sanoo komitean kanssa, ja he ovat yhdessä terveysministeriön ja muut suhtautuneet myönteisesti heidän huolensa Guardian-tehtävästä ja ilmiantoja.","Viimeisen kahden kuukauden aikana olemme keskustelleet Junior Doctors Committee -komitean kanssa ja, yhdessä terveysministeriön ja muiden kanssa, vastanneet positiivisesti heidän huolenaiheisiinsa koskien valvonnan roolia (Guardian Role) ja ilmiantoja (Whistleblowing).",-0.2931033726623,39.0,1,0.4595876932144165,0.5577987432479858,0.5081459879875183,0.08921933085501858,4.455553846145534e-155,0.42307691814349113,0.4782608695652174,0.3793103448275862,0.23999999507200007,0.2727272727272727,0.21428571428571427,0.3673469338775511,0.42857142857142855,0.32142857142857145
3354,"I actually haven't asked for a prognosis in forever, because I don't expect anyone to really be able to tell me.","MINÄ nyt omistaa et pyytää prognoosi sisällä forever, koska do et odottaa jokainen kohti kovasti pystyy kertoo minä.","En itse asiassa ole kysynyt ennustetta aikoihin, koska en odota, että kukaan pystyisi sellaista minulle oikeasti antamaan.",-0.695115479805105,28.0,1,0.245259091258049,0.22028107941150665,0.23362796008586884,0.14754098360655737,5.729656060195948e-155,0.05714285214693921,0.05555555555555555,0.058823529411764705,0.0,0.0,0.0,0.05882352441176514,0.058823529411764705,0.058823529411764705
4155,"On Thursday, she raised the issue during an economic speech in Michigan.",Hän otti asian esille torstaina Michiganin talouspuheen aikana.,Torstaina hän nosti ongelman esiin talouspuheessaan Michiganissa.,1.57517118595947,100.0,1,0.5757092237472534,0.607596755027771,0.592040479183197,0.27692307692307694,7.849677058828354e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,The Arab and Kurd fighters managed to seize 90 per cent of the Manbij town that was important for Isis.,Arabien ja kurdien taistelijat onnistuivat takavarikoimaan 90 prosenttia Isifin tärkeästä Manbij-kaupungista.,Arabi- ja kurditaistelijat saivat viime viikolla haltuunsa noin 90 prosenttia Isisille tärkeästä Manbijin kaupungista.,0.108908734480505,50.0,1,0.5528415441513062,0.6515036821365356,0.6015496253967285,0.2288135593220339,7.135314073812382e-155,0.31999999507200005,0.36363636363636365,0.2857142857142857,0.08695651682419688,0.1,0.07692307692307693,0.31999999507200005,0.36363636363636365,0.2857142857142857
1132,I'm very emotional because my family are here as well,"Olen hyvin tunteellinen, koska perheeni on täällä","Olen hyvin tunteellinen, koska myös perheeni on täällä.",1.37745136262304,94.0,1,0.7794635891914368,0.8377911448478699,0.808508574962616,0.34545454545454546,8.76733641645736e-155,0.9333333283555556,1.0,0.875,0.7692307642603551,0.8333333333333334,0.7142857142857143,0.9333333283555556,1.0,0.875
3060,"After the collision, the lorry was left upright, but it caught fire.","Törmäyksen jälkeen kuorma-auto oli lähtenyt pystyssä, mutta se syttyi tuleen.","Kuorma-auto jäi törmäyksen jälkeen kaistalleen pystyyn, mutta syttyi palamaan.",-0.315530158856107,39.0,1,0.7090148329734802,0.6733617782592773,0.6914270520210266,0.2692307692307692,7.739885958598879e-155,0.31578946869806096,0.3,0.3333333333333333,0.0,0.0,0.0,0.31578946869806096,0.3,0.3333333333333333
1887,"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.","Peittely paljastui omituiseksi (tai yksinkertaisesti Keeping Up with the Kardashians!). - Seinäjoellisen Jennerin perhe (Jennerin perhe) (baari häiritsi Robin ja Caitlynin) ja kaikkien homoseksualeista, Keeping Up -tuottajan Ryan Seacrestista - unohti, että heidän sisarpuolensa katosi, vain lopettamalla klassisen sävyn: He kaikki suunnittelivat yllättävää puoluetta.","Kansijulkistusta seurasi omalaatuinen (tai ehkäpä vain Kardashianien tyyliin sopiva?), käsikirjoitettu reality-video, jossa koko Kardashian-Jennerin klaani (pois lukien ongelmatapaukset Rob ja Caitlyn, ja johon liittyi kaikkien suosikkiviihdesetä, Keeping Upin tuottaja Ryan Seacrest) unohti sisarensa kannen, mutta joka päättyi klassiseen käänteeseen: he suunnittelivatkin yllätysjuhlia.",-0.789170376731677,17.0,1,0.3581894040107727,0.42071908712387085,0.3897121548652649,0.09020618556701031,4.480127513596156e-155,0.16279069267712293,0.1590909090909091,0.16666666666666666,0.0,0.0,0.0,0.12345678512421908,0.125,0.12195121951219512
1677,"It does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving, the two sports it essentially combines.","Siinä on olemassa potentiaalia - pilapiirrokset, jotka eivät ole koskaan valmiita, vaan myös sitä, että näitä kahta urheilijaa yhdistää ja korostaa sitä.","Lajissa on mahdollisuuksia huvittavuuteen, kuten huomataan piirrosfilmien loppumattomien pomppujen värinästä, mutta siinä on myös voimistelun ja uimahypyn sulokkuutta, kahden lajin, jotka siinä periaatteessa yhdistyvät.",-0.9432675313036768,12.0,1,0.17050260305404663,0.22946210205554962,0.20048214495182037,0.1050228310502283,4.8340827042604265e-155,0.1739130384877128,0.18181818181818182,0.16666666666666666,0.0,0.0,0.0,0.13636363136363655,0.13636363636363635,0.13636363636363635
4784,"We will hold a number of full-day meetings over the next few weeks, starting early next week, to take a fresh look at the issues.","Aiomme järjestää useita kokopäiväisiä kokouksia lähiviikkoina, ensi viikon alussa, tarkastella tuoreita asioita.","Pidämme seuraavien muutamien viikkojen aikana useita koko päivän kokouksia alkaen aikaisin ensi viikolla, jotta voimme ottaa ongelmiin tuoreen katsantokannan.",0.149919041293788,65.0,1,0.23779956996440887,0.2853524088859558,0.26218101382255554,0.12025316455696203,5.172737890696518e-155,0.19354838235171706,0.25,0.15789473684210525,0.0,0.0,0.0,0.19354838235171706,0.25,0.15789473684210525
2216,"It was the Kouvola region that ignited the spark for sports in Hasu, and gave a good start in a great hobby.","Se oli Kouvolan alueella, joka sytytti kipinän urheiluHasu, ja antoi hyvän alun hieno harrastus.",Kouvolan seutu sytytti Hasun kipinän urheiluun ja antoi hyvät eväät hienolle harrastukselle.,-0.473372965471008,47.0,1,0.5450447201728821,0.5336600542068481,0.5399043560028076,0.22826086956521738,7.126691334621653e-155,0.38461537964497045,0.35714285714285715,0.4166666666666667,0.08333332836805586,0.07692307692307693,0.09090909090909091,0.38461537964497045,0.35714285714285715,0.4166666666666667
6234,For example the patios had been built even though there were no proper permits yet.,Esimerkiksi patio olleet rakennettu vaikkakin ei ole mitään asianmukaisia lupia silti.,"Muun muassa terassit oli rakennettu, vaikka asianmukaisia lupia ei vielä ollut.",-0.3474332306602449,37.0,1,0.47205650806427,0.4756929576396942,0.4745216965675354,0.21518987341772153,6.919634108515291e-155,0.2727272677272728,0.2727272727272727,0.2727272727272727,0.09999999500000027,0.1,0.1,0.18181817681818196,0.18181818181818182,0.18181818181818182
4142,"Agriculture as an enterprise means taking risks, sweat, and drive.",Yritysten maatalous tarkoittaa riskien hikoilemista ja toimintaa.,"Maatalous yrittäjyytenä merkitsee riskienottoja, hikeä ja tarmokkuutta.",-0.109785961524877,57.5,2,0.36314627528190613,0.4535346031188965,0.40804433822631836,0.23943661971830985,7.299069552378313e-155,0.14285713785714302,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285713785714302,0.14285714285714285,0.14285714285714285
838,"His menu that day was more humble: deviled eggs in tomato sauce, mashed potatoes and, for dessert, prune pudding.","Hänen menu että päivä oli nöyrä: deviled munat tomaatti kastiketta, perunamuusia ja jälkiruuaksi karsia vanukas.","Sinä päivänä hänen ruokavalionsa oli vaatimattomampi: täytettyjä munia tomaattikastikkeessa, perunasosetta ja jälkiruoaksi luumuvanukasta.",-0.715764301435095,40.0,1,0.38120517134666443,0.42095041275024414,0.4016181230545044,0.15217391304347827,5.818919108045845e-155,0.14285713788265325,0.13333333333333333,0.15384615384615385,0.0,0.0,0.0,0.14285713788265325,0.13333333333333333,0.15384615384615385
4040,The education cuts continue.,Koulutukseen liittyvät leikkaukset jatkuvat.,Koulutusleikkaukset jatkuvat.,0.620560507207711,64.0,1,0.8132613301277161,0.6511541604995728,0.7296836376190186,0.4827586206896552,1.0364234592412658e-154,0.33333332888888895,0.25,0.5,0.0,0.0,0.0,0.33333332888888895,0.25,0.5
